,start,end,nsnps,nsamplecov,tree
724,14480000,14580000,32.0,33.0,"(CUCA4:1e-06,reference:0.00568082,(FLBA140:0.00193012,((MXED8:1e-06,(FLSA185:1e-06,BJSL25:1e-06)100:1e-06)100:0.0135991,(HE:1e-06,(BJSB3:1e-06,((FLCK216:1e-06,(EN:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(FLSF33:1e-06,(FLWO6:1e-06,(HNDA09:1e-06,FLAB109:1e-06)100:0.0122855)100:1e-06)100:1e-06)100:1e-06)100:0.00215484)100:1.54899e-05)100:0.00106615,((TXMD3:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(MXSA3017:0.0068809,(MXGT4:1e-06,(BJVL19:1e-06,TXGR3:1e-06)100:1e-06)100:0.00708666)100:0.000240815)100:0.00866267)100:0.00229663)100:0.00335738,((FLCK18:1e-06,(FLMO62:1e-06,CRL0030:0.0291914)100:1e-06)100:0.00220828,((DU:1e-06,AR:0.00157791)100:0.00767474,(NI:0.0119145,(DO:1e-06,(FLSF54:1e-06,(LALC2:0.00184242,CH:1e-06)100:1e-06)100:0.0059991)100:0.000335283)100:0.00426342)100:0.00186874)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000882746)100:1e-06)100:1e-06);"
725,14500000,14600000,37.0,34.0,"(reference:0.0075242,(CUCA4:1e-06,(AR:0.00764387,((FLSF54:0.00695498,LALC2:0.00109843)100:0.00344389,((CRL0001:1e-06,CUVN10:1e-06)100:1e-06,(BJSB3:1e-06,(CUSV6:1e-06,(NI:0.00717638,BJVL19:1e-06)100:0.00773266)100:1e-06)100:0.000874093)100:0.0048838)100:0.00711028)100:3.09019e-05)100:0.00215158,((FLBA140:0.00164874,(MXED8:1e-06,(FLSA185:1e-06,BJSL25:1e-06)100:1e-06)100:0.0136444)100:1e-06,(DO:1e-06,(FLCK216:1e-06,(EN:1e-06,(FLCK18:1e-06,((CH:0.00467462,(TXMD3:1e-06,(DU:0.00202509,(MXSA3017:0.00911344,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:0.0123205)100:0.000297962)100:0.00240108)100:1e-06,((CRL0030:0.0295932,FLMO62:1e-06)100:0.00183754,(FLSF33:1e-06,(FLWO6:1e-06,(BZBB1:1e-06,(HE:1e-06,(FLSF47:0.00128673,(FLAB109:1e-06,HNDA09:1e-06)100:0.0118409)100:0.0012164)100:1e-06)100:1e-06)100:1e-06)100:0.00260822)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:3.17709e-05)100:0.000886181)100:0.00238509);"
726,14520000,14620000,28.0,29.0,"(FLAB109:1e-06,reference:0.00193492,(EN:1e-06,(CH:1e-06,(FLCK216:1e-06,(BJSB3:1e-06,(FLSF33:1e-06,((CRL0001:1e-06,(CUVN10:1e-06,(CUSV6:1e-06,BJVL19:0.00756834)100:0.00766978)100:1e-06)100:0.00738605,(MXSA3017:0.0115857,(AR:0.00829845,((FLCK18:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(DU:1e-06,(FLSF47:1e-06,FLWO6:1e-06)100:0.000379253)100:0.00562976)100:1e-06)100:1e-06)100:0.00606361,(CRL0030:0.0313235,(BZBB1:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(FLSA185:1e-06,(NI:0.0362944,(HNDA09:1e-06,FLSF54:1e-06)100:1e-06)100:0.00778175)100:1e-06)100:1e-06)100:0.00582935)100:1e-06)100:1e-06)100:0.0111996)100:1e-06)100:0.0113861)100:0.00441346)100:0.000566265)100:0.00122296)100:0.000866054)100:1e-06)100:7.4236e-05)100:0.000234192)100:1e-06);"
727,14540000,14640000,37.0,31.0,"(HNDA09:1e-06,reference:0.00282979,((CRL0030:0.0694699,EN:1e-06)100:1e-06,(FLSF33:1e-06,((FLMO62:1e-06,((CRL0001:1e-06,CUVN10:1e-06)100:1e-06,(CUSV6:1e-06,(BJSB3:1e-06,BJVL19:0.0055554)100:6.55083e-05)100:0.00568829)100:1e-06)100:0.0055216,(MXSA3017:0.011505,(AR:0.00836613,(MXED8:1e-06,((FLSF54:0.00947373,(FLCK216:1e-06,(LALC2:1e-06,(FLSA185:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:0.00246425)100:0.00840439,((FLCK18:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,(DU:0.000234582,FLSF47:1e-06)100:1e-06)100:0.00802064)100:1e-06)100:1e-06)100:0.00886262,(CH:0.00589515,(FLAB109:0.00785337,(DO:1e-06,(MXGT4:0.0061926,(HE:1e-06,NI:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00610228)100:1e-06)100:0.00746356)100:0.00825909)100:0.00517917)100:0.00602322)100:0.000104634)100:1e-06)100:0.0033216)100:1e-06);"
728,14560000,14660000,18.0,26.0,"(AR:1e-06,reference:0.0108198,(FLSF54:0.0237092,((BJVL19:0.0082861,(CRL0001:1e-06,CUVN10:1e-06)100:1e-06)100:0.0030226,((FLSF33:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(LALC2:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00232067,(DU:1e-06,((TXGR3:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(FLBA140:0.00524648,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000652853,(CH:0.00593641,(MXED8:1e-06,(FLSF47:1e-06,((MXGT4:0.0060437,DO:1e-06)100:1e-06,(FLAB109:0.0116907,(FLSA185:0.0045495,(HE:0.00696661,NI:1e-06)100:0.00936981)100:0.00845923)100:0.00011603)100:0.00805891)100:0.000561237)100:0.00381915)100:1e-06)100:0.00187279)100:0.00794188)100:1e-06)100:1e-06)100:0.0107332);"
729,14580000,14680000,19.0,29.0,"(AR:1e-06,reference:0.0112559,(SCCU3:1e-06,(FLSF54:0.0238298,((FLSF33:1e-06,(FLCK216:1e-06,(BJSL25:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00232699,((FLMO62:1e-06,((CRL0001:1e-06,CUVN10:1e-06)100:1e-06,(BJVL19:0.00821863,(CRL0030:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00328024,(DU:1e-06,(CUCA4:1e-06,((FLCK18:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,FLBA140:0.00534201)100:1e-06)100:1e-06)100:0.000566808,(CH:0.00815594,(MXED8:1e-06,(FLSF47:1e-06,(DO:1e-06,(MXGT4:0.00602781,(FLAB109:0.0116366,(FLSA185:0.00460493,(HE:0.00705697,NI:1e-06)100:0.00941709)100:0.0146914)100:0.000170701)100:1e-06)100:0.00187506)100:0.000679872)100:0.00376368)100:1e-06)100:0.000765397)100:0.00126587)100:0.00746802)100:1e-06)100:1e-06)100:0.00597679)100:0.00526282);"
730,14600000,14700000,14.0,26.0,"(MXED8:1e-06,reference:1e-06,(SCCU3:1e-06,(BJVL19:0.00620286,((FLBA140:0.0122483,(CH:0.008243,(AR:1e-06,(DO:1e-06,(MXGT4:0.00642025,(NI:1e-06,(FLAB109:0.0118891,HE:0.00679296)100:2.76647e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00417996)100:1e-06)100:0.0114105,(FLCK216:1e-06,(FLCK18:1e-06,((CRL0030:1e-06,(HNDA09:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06,(CRL0001:1e-06,(((CUCA4:1e-06,CUVN10:1e-06)100:1e-06,(FLSF47:1e-06,DU:1e-06)100:1e-06)100:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(FLSA185:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000997027)100:1e-06)100:0.00886026)100:1e-06)100:0.00518624)100:0.0177793);"
731,14620000,14720000,14.0,26.0,"(MXED8:1e-06,reference:1e-06,(SCCU3:1e-06,(BJVL19:0.00620286,((FLBA140:0.0122483,(CH:0.008243,(AR:1e-06,(DO:1e-06,(MXGT4:0.00642025,(NI:1e-06,(FLAB109:0.0118891,HE:0.00679296)100:2.76647e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00417996)100:1e-06)100:0.0114105,(FLCK216:1e-06,(FLCK18:1e-06,((CRL0030:1e-06,(HNDA09:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06,(CRL0001:1e-06,(((CUCA4:1e-06,CUVN10:1e-06)100:1e-06,(FLSF47:1e-06,DU:1e-06)100:1e-06)100:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(FLSA185:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000997027)100:1e-06)100:0.00886026)100:1e-06)100:0.00518624)100:0.0177793);"
732,14640000,14740000,4.0,18.0,
733,14660000,14760000,1.0,13.0,
734,14680000,14780000,3.0,15.0,
735,14700000,14800000,10.0,18.0,"(CUCA4:0.0120886,reference:0.0139601,(LALC2:1e-06,(CH:0.0109685,(NI:1e-06,((CUSV6:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00564127,(BJVL19:0.00628114,(SCCU3:0.0107777,(DU:1e-06,(FLBA140:1e-06,(TXGR3:0.0532096,(BJSL25:1e-06,BJSB3:1e-06)100:0.0139054)100:1e-06)100:0.00146341)100:1e-06)100:0.00569795)100:0.00340142)100:0.00676163)100:1e-06)100:0.0073236)100:1e-06);"
736,14720000,14820000,11.0,24.0,"(reference:0.0170866,(CH:0.0113534,NI:0.000418928)100:0.0128901,((CUSV6:1e-06,LALC2:1e-06)100:1e-06,((BZBB1:1e-06,CUCA4:0.006862)100:1e-06,((DU:1e-06,(SCCU3:0.0111272,(FLBA140:1e-06,(TXGR3:0.051605,(BJSB3:1e-06,BJSL25:1e-06)100:0.0102226)100:0.000786546)100:0.00514566)100:1e-06)100:0.00565093,(CRL0030:1e-06,(HE:1e-06,(CUVN10:1e-06,((HNDA09:1e-06,(FLSF54:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,(AR:1e-06,EN:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00606681)100:1e-06)100:0.000966588)100:0.00903234)100:1e-06)100:0.0131298);"
737,14740000,14840000,20.0,30.0,"(reference:0.00979119,(FLWO6:1e-06,CUSV6:1e-06)100:0.0076225,(HE:1e-06,((DO:0.00577695,NI:0.0120959)100:1e-06,(CH:0.00674016,(((BJSB3:1e-06,BJSL25:1e-06)100:0.00826717,(SCCU3:0.0107231,DU:1e-06)100:1e-06)100:0.00467905,(FLMO62:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(LALC2:1e-06,(FLBA140:0.00419105,(TXGR3:0.0231738,(CRL0030:1e-06,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00257927)100:0.00280337)100:0.0028824)100:1e-06)100:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(EN:1e-06,(AR:1e-06,(TXMD3:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0017847)100:1e-06)100:1e-06)100:1e-06)100:0.00497193)100:1e-06)100:0.000203781)100:0.00414969)100:0.0130299)100:0.00641754)100:1e-06);"
738,14760000,14860000,20.0,30.0,"(reference:0.00979119,(FLWO6:1e-06,CUSV6:1e-06)100:0.0076225,(HE:1e-06,((DO:0.00577695,NI:0.0120959)100:1e-06,(CH:0.00674016,(((BJSB3:1e-06,BJSL25:1e-06)100:0.00826717,(SCCU3:0.0107231,DU:1e-06)100:1e-06)100:0.00467905,(FLMO62:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(LALC2:1e-06,(FLBA140:0.00419105,(TXGR3:0.0231738,(CRL0030:1e-06,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00257927)100:0.00280337)100:0.0028824)100:1e-06)100:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(EN:1e-06,(AR:1e-06,(TXMD3:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0017847)100:1e-06)100:1e-06)100:1e-06)100:0.00497193)100:1e-06)100:0.000203781)100:0.00414969)100:0.0130299)100:0.00641754)100:1e-06);"
739,14780000,14880000,17.0,28.0,"(reference:0.0064633,(FLWO6:1e-06,CUSV6:1e-06)100:0.0181627,(HE:1e-06,((NI:0.0120589,DO:0.00573545)100:1e-06,(CH:0.00663663,(((BJSB3:1e-06,BJSL25:1e-06)100:0.00813887,(SCCU3:0.0107881,DU:1e-06)100:1e-06)100:0.00460459,(FLMO62:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(FLBA140:0.00617079,(LALC2:1e-06,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:0.00300803)100:0.00323101)100:1e-06)100:1e-06,(CUCA4:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(TXGR3:1e-06,(BJVL19:1e-06,(EN:1e-06,(AR:1e-06,(FLSA185:1e-06,(CUVN10:1e-06,FLSF47:1e-06)100:0.00449605)100:1e-06)100:1e-06)100:0.000277688)100:2.83102e-05)100:1e-06)100:1e-06)100:0.00147349)100:1e-06)100:0.00346901)100:1e-06)100:0.00465768)100:0.0142975)100:0.0081638)100:1e-06);"
740,14800000,14900000,10.0,27.0,"(reference:0.00468494,(FLWO6:1e-06,CUSV6:1e-06)100:0.0186349,(HE:1e-06,(DO:0.00570566,(NI:0.0166747,(BJSL25:1e-06,((BJSB3:1e-06,CH:0.00473223)100:2.42371e-05,((FLMO62:1e-06,(FLSF54:1e-06,(FLBA140:1e-06,(LALC2:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00355061,(CRL0001:1e-06,(CUCA4:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(EN:1e-06,(AR:1e-06,(FLSA185:1e-06,(HNDA09:1e-06,(DU:0.00987428,(TXMD3:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,FLSF47:1e-06)100:0.00336856)100:1e-06)100:0.000713634)100:3.22372e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00213099)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00977962)100:1e-06)100:0.0200441)100:1e-06)100:0.0053577)100:1e-06);"
741,14820000,14920000,9.0,23.0,"(reference:0.00466085,(FLWO6:1e-06,CUSV6:1e-06)100:0.0191937,(HE:1e-06,((DO:0.00561587,NI:0.0112662)100:1e-06,(BJSL25:1e-06,((BJSB3:1e-06,(BJVL19:1e-06,(CH:1e-06,(CUVN10:1e-06,FLSF47:1e-06)100:0.0110451)100:1e-06)100:1e-06)100:0.0031965,(MXED8:1e-06,(TXGR3:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(DU:0.0119793,(CUCA4:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0066257)100:1e-06)100:1e-06)100:1e-06)100:0.000385395)100:1e-06)100:1e-06)100:0.0177743)100:0.00570619)100:1e-06);"
742,14840000,14940000,0.0,4.0,
743,14860000,14960000,11.0,13.0,"(FLBA140:0.00521528,reference:1e-06,(FLSF47:0.0112156,(FLMO62:1e-06,(CH:0.032665,(NI:0.00734489,(DO:1e-06,(HNDA09:0.0115284,(BJSB3:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(CRL0001:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00838552)100:0.0267926)100:0.00196028)100:1e-06)100:0.0152532)100:1e-06);"
744,14880000,14980000,16.0,29.0,"(reference:1e-06,(SCCU3:1e-06,(AR:0.0111382,(DO:0.00105851,FLBA140:1e-06)100:1e-06)100:1e-06)100:0.00518085,((FLSF47:0.0112795,HE:0.0055893)100:3.97328e-05,(FLMO62:1e-06,(CH:0.0199083,(MXGT4:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(FLSA185:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(NI:0.00746429,(TXGR3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,((BJSB3:1e-06,MXED8:1e-06)100:1e-06,(CRL0001:1e-06,(TXMD3:0.00553009,HNDA09:0.0116221)100:1.0024e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0259903)100:0.00119955)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000177718)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0111108)100:1e-06);"
745,14900000,15000000,25.0,33.0,"(FLBA140:0.00275055,reference:1e-06,((HE:0.00555566,(FLSF47:0.0108719,FLCK216:0.0121697)100:0.000259201)100:4.74181e-06,((MXSA3017:0.0122952,(DU:1e-06,(AR:1e-06,CH:0.0041593)100:1e-06)100:0.000315966)100:0.0106622,(NI:0.00741642,(DO:1e-06,(SCCU3:1e-06,(MXGT4:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(FLAB109:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(BJSL25:1e-06,((BJSB3:0.00421155,MXED8:1e-06)100:1e-06,(BJVL19:1e-06,(CRL0001:1e-06,(LALC2:1e-06,(HNDA09:0.000604892,TXMD3:1e-06)100:1e-06)100:0.00539241)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00310652)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00778675)100:1e-06)100:1e-06)100:1e-06)100:0.00259636)100:0.00285625)100:0.0064645)100:0.00444906)100:0.0066099)100:1e-06);"
746,14920000,15020000,28.0,33.0,"(reference:1e-06,(FLMO62:1e-06,(FLBA140:1e-06,(HE:0.00598353,(AR:0.0122142,DO:1e-06)100:1e-06)100:0.00164279)100:1e-06)100:0.00480386,(FLSF47:0.0114278,((TXGR3:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,((BJSB3:0.00434388,MXED8:1e-06)100:1e-06,(CRL0001:1e-06,(HNDA09:0.00232372,TXMD3:1e-06)100:0.00577022)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0149968,(LALC2:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(FLSF33:1e-06,(FLSF54:1e-06,(DU:0.00216907,(CRL0030:1e-06,(FLCK216:0.0142136,(FLAB109:1e-06,(CUSV6:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(NI:0.00510723,(MXSA3017:0.0137612,CH:0.0105248)100:0.000442137)100:0.00183545)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00278894)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0009101)100:0.00414374)100:0.0045549);"
747,14940000,15040000,29.0,33.0,"(reference:1e-06,(FLMO62:1e-06,(FLBA140:1e-06,(AR:0.0121337,DO:1e-06)100:0.00162481)100:1e-06)100:0.00476737,(HE:0.00598644,(((CH:0.0098698,DU:1e-06)100:0.00355099,(SCCU3:1e-06,(FLSA185:1e-06,(FLCK216:0.0137043,(CUSV6:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(CRL0030:1e-06,FLWO6:0.00161938)100:1.287e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:4.63613e-05)100:0.00143471,(MXGT4:1e-06,(FLSF47:0.0113573,(FLSF33:1e-06,(FLSF54:1e-06,(BZBB1:1e-06,(NI:0.00784184,(MXSA3017:0.0133735,(LALC2:1e-06,(TXGR3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(MXED8:1e-06,(CRL0001:1e-06,(BJSB3:0.00681779,(HNDA09:0.000338541,TXMD3:1e-06)100:0.0057996)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.15437e-05)100:0.000200867)100:0.00999735)100:0.000589023)100:0.00269306)100:1e-06)100:1e-06)100:0.00259899)100:1e-06)100:0.00640573)100:1e-06);"
748,14960000,15060000,24.0,34.0,"(reference:0.00148068,((HE:0.00585703,DO:1e-06)100:1e-06,(AR:0.00244247,CRL0001:1e-06)100:0.00905176)100:0.00748805,(FLBA140:1e-06,((BJSB3:0.00636174,(FLCK18:1e-06,(CRL0030:1e-06,(FLSF47:0.0106243,(CUSV6:1e-06,(CUVN10:1e-06,((FLMO62:1e-06,MXSA3017:0.00416384)100:1e-06,(CUCA4:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(TXGR3:1e-06,(HNDA09:0.0020689,TXMD3:1e-06)100:0.00387031)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00128872)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.85076e-05,(NI:0.00782466,(MXGT4:1e-06,((DU:1e-06,(FLCK216:0.0134203,CH:0.00875133)100:0.000229061)100:0.00312287,(FLSA185:1e-06,(SCCU3:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(LALC2:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00189984)100:8.51312e-05)100:0.00192546)100:1e-06)100:1e-06)100:0.00604154);"
749,14980000,15080000,19.0,31.0,"(BJVL19:1e-06,reference:0.00289142,((SCCU3:1e-06,(CUSV6:1e-06,(DU:1e-06,(CH:1e-06,CRL0001:1e-06)100:0.00885454)100:1e-06)100:1e-06)100:0.00381319,(FLCK216:0.0125937,((TXGR3:1e-06,BJSB3:0.00613991)100:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,((CUCA4:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(FLCK18:1e-06,(NI:0.00782431,MXSA3017:0.00388358)100:0.000163666)100:8.71955e-06)100:2.03002e-05)100:1e-06)100:1e-06,(FLWO6:1e-06,(CUVN10:1e-06,(DO:1e-06,(FLSF47:0.0109596,(BZBB1:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(LALC2:1e-06,(FLSF54:1e-06,((FLAB109:1e-06,FLSF33:1e-06)100:1e-06,(AR:0.00278292,HNDA09:1e-06)100:0.0117808)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00402489)100:1e-06)100:0.00291516)100:1e-06)100:1e-06)100:0.000143488)100:0.00273426)100:0.00293311);"
750,15000000,15100000,14.0,31.0,"(HE:0.0135418,reference:0.00282153,((AR:0.000611798,(MXGT4:0.00594994,(CRL0001:1e-06,(SCCU3:1e-06,DO:0.00261198)100:0.000536222)100:1e-06)100:0.00276109)100:0.0112127,(BJVL19:1e-06,((CH:0.00635134,DU:1e-06)100:0.00268182,(TXMD3:1e-06,(CRL0030:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(FLBA140:1e-06,((MXSA3017:1e-06,CUCA4:1e-06)100:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(FLWO6:1e-06,(NI:0.00660566,(FLSF33:1e-06,(FLSF47:0.010624,(BZBB1:1e-06,(HNDA09:0.0107242,(FLSF54:1e-06,(LALC2:1e-06,(MXED8:1e-06,(BJSL25:0.0023041,(CUVN10:1e-06,FLAB109:0.00392403)100:9.13495e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:7.67794e-06)100:0.00165254)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0019001)100:0.00137371)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00122471)100:0.00301994)100:1e-06)100:0.00294535);"
751,15020000,15120000,38.0,35.0,"(reference:0.0095152,(HNDA09:0.00295655,(AR:1e-06,(EN:0.00466601,(DU:1e-06,(DO:0.00662725,(CH:0.00792906,(HE:1e-06,NI:1e-06)100:0.02105)100:1e-06)100:0.00332934)100:0.00098794)100:1e-06)100:1e-06)100:0.00042935,(BJVL19:1e-06,((FLSF33:0.00148394,FLBA140:1e-06)100:1e-06,(CRL0001:0.00249944,(TXGR3:1e-06,(FLSF47:1e-06,(FLCK18:1e-06,(((FLAB109:0.00420787,MXSA3017:1e-06)100:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,(MXED8:1e-06,TXMD3:1e-06)100:0.00671821)100:1e-06)100:1e-06)100:0.00291944)100:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(BZBB1:1e-06,(BJSB3:1e-06,(CUCA4:1e-06,(FLSF54:1e-06,(CRL0030:0.00165295,(FLMO62:1e-06,(CUVN10:1e-06,(BJSL25:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000929465)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00115387)100:1e-06)100:1e-06)100:1e-06)100:0.00217371)100:0.00111763)100:0.00268894)100:0.00101303);"
752,15040000,15140000,49.0,36.0,"(reference:0.00759162,((CH:0.00917125,(HE:0.00243092,NI:1e-06)100:0.0236416)100:0.00458077,(DU:0.000957757,(DO:0.00946778,(EN:0.00181049,AR:1e-06)100:0.00149327)100:0.000985246)100:1e-06)100:0.000851049,((CRL0001:1e-06,HNDA09:1e-06)100:0.00428825,(BJVL19:1e-06,(FLBA140:1e-06,((LALC2:1e-06,FLSF33:1e-06)100:0.00268109,(TXGR3:0.00128205,(FLCK18:1e-06,(TXWV2:1e-06,(BZBB1:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,((FLCK216:1e-06,(TXMD3:0.00451726,MXGT4:1e-06)100:1e-06)100:0.00241933,((MXED8:0.00232057,(CUCA4:1e-06,(CRL0030:0.00103944,(BJSL25:1e-06,BJSB3:1e-06)100:0.00115669)100:6.66513e-06)100:4.56933e-05)100:0.0010916,(MXSA3017:0.00089296,(FLSF47:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,FLAB109:0.0016891)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000379246)100:0.0025347)100:0.00144382)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:7.40724e-06)100:0.000828346)100:1e-06)100:0.00314295)100:0.0010404)100:0.000937898);"
